"region","c_price","discount_rate","allow_eor","early_adoption","plant_mw_th","technology","npv_min","npv_max","npv_mean","mean_co2_transport_distance_km","mean_biomass_transport_distance_km","mean_capital_cost_mg","mean_om_cost_mg","mean_biomass_cost_mg","mean_co2_transport_cost_mg","mean_net_cdr","mean_carbon_removal_revenue_mg","mean_electricity_production_mwh","mean_electricity_revenue_mg","mean_agronomic_revenue_mg","mean_lcoe_usd_mwh","mean_cost_of_co2_avoided","mean_abatement_efficiency","mean_total_capex_m"
"China",50,0.15,FALSE,TRUE,150,"BECCS",-9678.97953240418,-49.6454108039065,-433.13868850702,5650.36533148175,43.3333333333333,132.349307486794,6.61746537433969,46.5,480.786497393816,2.11049861358843,105.52493067941,1.3743344328,44.1978909507134,NA,484.782491331131,274.622992597578,1.33238548837558,187.855841711075
"Europe",50,0.15,FALSE,TRUE,150,"BECCS",-5006.32960194679,-50.2631051012972,-283.271940121559,2733.26793667067,43.3333333333333,132.349307486794,6.61746537433969,71.516,277.469499532273,1.71505287508436,85.7526437541776,1.3743344328,83.2954157792401,NA,355.046239654546,261.769618504519,1.0827354009369,187.855841711075
"India",50,0.15,FALSE,TRUE,150,"BECCS",-8491.32296926672,-33.0168434905188,-228.42585874898,7256.96799238929,43.3333333333333,132.349307486794,6.61746537433969,44.5,585.122153930299,2.37382210608487,118.691105304284,1.3743344328,52.8054735456937,NA,559.244466592854,169.090399292379,1.49862506697303,187.855841711075
"US",100,0.15,FALSE,TRUE,150,"BECCS",-1936.1265529886,44.6127464341027,-154.844361663748,2198.71059136775,43.3333333333333,132.349307486794,6.61746537433969,106.56,230.98890150758,2.0477746690402,204.77746690403,1.3743344328,72.7907453258409,NA,346.724685779632,213.315997147706,1.2927870385355,187.855841711075
"China",100,0.15,FALSE,TRUE,150,"BECCS",-9573.45460172493,55.8795198753453,-327.613757827762,5650.36533148175,43.3333333333333,132.349307486794,6.61746537433969,46.5,480.786497393816,2.11049861358843,211.049861358821,1.3743344328,44.1978909507134,NA,484.782491331131,274.622992597578,1.33238548837558,187.855841711075
"Europe",100,0.15,FALSE,TRUE,150,"BECCS",-4925.98535307894,31.3148701086852,-197.519296367349,2733.26793667067,43.3333333333333,132.349307486794,6.61746537433969,71.516,277.469499532273,1.71505287508436,171.505287508355,1.3743344328,83.2954157792401,NA,355.046239654546,261.769618504519,1.0827354009369,187.855841711075
"India",100,0.15,FALSE,TRUE,150,"BECCS",-8372.63186396246,85.6742618137422,-109.734753444719,7256.96799238929,43.3333333333333,132.349307486794,6.61746537433969,44.5,585.122153930299,2.37382210608487,237.382210608567,1.3743344328,52.8054735456937,NA,559.244466592854,169.090399292379,1.49862506697303,187.855841711075
"US",150,0.15,FALSE,TRUE,150,"BECCS",-1848.30202267531,174.295461849064,-52.5463683397889,2198.71059136775,43.3333333333333,132.349307486794,6.61746537433969,106.56,230.98890150758,2.0477746690402,307.166200356056,1.3743344328,72.7907453258409,NA,346.724685779632,213.315997147706,1.2927870385355,187.855841711075
"China",150,0.15,FALSE,TRUE,150,"BECCS",-9467.92967104568,161.404450554597,-222.088827148517,5650.36533148175,43.3333333333333,132.349307486794,6.61746537433969,46.5,480.786497393816,2.11049861358843,316.574792038397,1.3743344328,44.1978909507134,NA,484.782491331131,274.622992597578,1.33238548837558,187.855841711075
"Europe",150,0.15,FALSE,TRUE,150,"BECCS",-4845.64110421109,112.892845318668,-111.766652613134,2733.26793667067,43.3333333333333,132.349307486794,6.61746537433969,71.516,277.469499532273,1.71505287508436,257.257931262524,1.3743344328,83.2954157792401,NA,355.046239654546,261.769618504519,1.0827354009369,187.855841711075
"India",150,0.15,FALSE,TRUE,150,"BECCS",-8253.9407586582,204.365367118003,8.95635185954108,7256.96799238929,43.3333333333333,132.349307486794,6.61746537433969,44.5,585.122153930299,2.37382210608487,356.073315912848,1.3743344328,52.8054735456937,NA,559.244466592854,169.090399292379,1.49862506697303,187.855841711075
"US",200,0.15,FALSE,TRUE,150,"BECCS",-1760.47749236203,303.978177264025,49.7516249841693,2198.71059136775,43.3333333333333,132.349307486794,6.61746537433969,106.56,230.98890150758,2.0477746690402,409.55493380806,1.3743344328,72.7907453258409,NA,346.724685779632,213.315997147706,1.2927870385355,187.855841711075
"China",200,0.15,FALSE,TRUE,150,"BECCS",-9362.40474036643,266.929381233849,-116.563896469262,5650.36533148175,43.3333333333333,132.349307486794,6.61746537433969,46.5,480.786497393816,2.11049861358843,422.099722717641,1.3743344328,44.1978909507134,NA,484.782491331131,274.622992597578,1.33238548837558,187.855841711075
"Europe",200,0.15,FALSE,TRUE,150,"BECCS",-4765.29685534324,208.447815193834,-26.0140088589191,2733.26793667067,43.3333333333333,132.349307486794,6.61746537433969,71.516,277.469499532273,1.71505287508436,343.010575016711,1.3743344328,83.2954157792401,NA,355.046239654546,261.769618504519,1.0827354009369,187.855841711075
"India",200,0.15,FALSE,TRUE,150,"BECCS",-8135.24965335394,323.056472422264,127.647457163802,7256.96799238929,43.3333333333333,132.349307486794,6.61746537433969,44.5,585.122153930299,2.37382210608487,474.764421217134,1.3743344328,52.8054735456937,NA,559.244466592854,169.090399292379,1.49862506697303,187.855841711075
"US",0,0.02,TRUE,FALSE,150,"BECCS",-1978.6979871558,-96.3811208783321,-197.142661040036,1964.46151292609,43.3333333333333,38.8009100775612,1.94004550387806,106.56,185.707409774972,2.0477746690402,0,1.3743344328,72.7907453258409,NA,242.305189631287,134.083572878299,1.2927870385355,187.855841711075
"China",0,0.02,TRUE,FALSE,150,"BECCS",-9461.82027705374,-55.815729384126,-281.442988195838,4093.59770174552,43.3333333333333,38.8009100775612,1.94004550387806,46.5,355.106444973445,2.11049861358843,0,1.3743344328,44.1978909507134,NA,321.862997824824,152.746280935825,1.33238548837558,187.855841711075
"Europe",0,0.02,TRUE,FALSE,150,"BECCS",-4988.44803353494,-32.4689402895621,-234.602755702015,2508.39519720034,43.3333333333333,38.8009100775612,1.94004550387806,71.516,250.165667793968,1.71505287508436,0,1.3743344328,83.2954157792401,NA,263.707737160463,182.828087106314,1.0827354009369,187.855841711075
"India",0,0.02,TRUE,FALSE,150,"BECCS",-8505.81221510379,-48.1113506189282,-173.003922194519,6858.22050563633,43.3333333333333,38.8009100775612,1.94004550387806,44.5,538.396797011763,2.37382210608487,0,1.3743344328,52.8054735456937,NA,453.774378134903,95.7432679246193,1.49862506697303,187.855841711075
"US",50,0.02,TRUE,FALSE,150,"BECCS",-1890.87345684251,23.9277636186866,-94.8446677160758,1964.46151292609,43.3333333333333,38.8009100775612,1.94004550387806,106.56,185.707409774972,2.0477746690402,102.388733452015,1.3743344328,72.7907453258409,NA,242.305189631287,134.083572878299,1.2927870385355,187.855841711075
"China",50,0.02,TRUE,FALSE,150,"BECCS",-9356.29534637449,49.7092012951258,-175.918057516589,4093.59770174552,43.3333333333333,38.8009100775612,1.94004550387806,46.5,355.106444973445,2.11049861358843,105.52493067941,1.3743344328,44.1978909507134,NA,321.862997824824,152.746280935825,1.33238548837558,187.855841711075
"Europe",50,0.02,TRUE,FALSE,150,"BECCS",-4908.10378466709,49.1090349204204,-148.850111947801,2508.39519720034,43.3333333333333,38.8009100775612,1.94004550387806,71.516,250.165667793968,1.71505287508436,85.7526437541776,1.3743344328,83.2954157792401,NA,263.707737160463,182.828087106314,1.0827354009369,187.855841711075
"India",50,0.02,TRUE,FALSE,150,"BECCS",-8387.12110979953,70.5797546853328,-54.3128168902569,6858.22050563633,43.3333333333333,38.8009100775612,1.94004550387806,44.5,538.396797011763,2.37382210608487,118.691105304284,1.3743344328,52.8054735456937,NA,453.774378134903,95.7432679246193,1.49862506697303,187.855841711075
"US",100,0.02,TRUE,FALSE,150,"BECCS",-1803.04892652922,153.610479033648,7.4533256078826,1964.46151292609,43.3333333333333,38.8009100775612,1.94004550387806,106.56,185.707409774972,2.0477746690402,204.77746690403,1.3743344328,72.7907453258409,NA,242.305189631287,134.083572878299,1.2927870385355,187.855841711075
"China",100,0.02,TRUE,FALSE,150,"BECCS",-9250.77041569523,155.234131974378,-70.3931268373363,4093.59770174552,43.3333333333333,38.8009100775612,1.94004550387806,46.5,355.106444973445,2.11049861358843,211.049861358821,1.3743344328,44.1978909507134,NA,321.862997824824,152.746280935825,1.33238548837558,187.855841711075
"Europe",100,0.02,TRUE,FALSE,150,"BECCS",-4827.75953579924,165.845522388642,-63.0974681935861,2508.39519720034,43.3333333333333,38.8009100775612,1.94004550387806,71.516,250.165667793968,1.71505287508436,171.505287508355,1.3743344328,83.2954157792401,NA,263.707737160463,182.828087106314,1.0827354009369,187.855841711075
"India",100,0.02,TRUE,FALSE,150,"BECCS",-8268.43000449527,189.270859989594,64.3782884140031,6858.22050563633,43.3333333333333,38.8009100775612,1.94004550387806,44.5,538.396797011763,2.37382210608487,237.382210608567,1.3743344328,52.8054735456937,NA,453.774378134903,95.7432679246193,1.49862506697303,187.855841711075
"US",150,0.02,TRUE,FALSE,150,"BECCS",-1715.22439621593,283.293194448609,109.751318931841,1964.46151292609,43.3333333333333,38.8009100775612,1.94004550387806,106.56,185.707409774972,2.0477746690402,307.166200356056,1.3743344328,72.7907453258409,NA,242.305189631287,134.083572878299,1.2927870385355,187.855841711075
"China",150,0.02,TRUE,FALSE,150,"BECCS",-9145.24548501598,260.759062653629,35.1318038419155,4093.59770174552,43.3333333333333,38.8009100775612,1.94004550387806,46.5,355.106444973445,2.11049861358843,316.574792038397,1.3743344328,44.1978909507134,NA,321.862997824824,152.746280935825,1.33238548837558,187.855841711075
"Europe",150,0.02,TRUE,FALSE,150,"BECCS",-4747.41528693139,306.738446181441,22.6551755606288,2508.39519720034,43.3333333333333,38.8009100775612,1.94004550387806,71.516,250.165667793968,1.71505287508436,257.257931262524,1.3743344328,83.2954157792401,NA,263.707737160463,182.828087106314,1.0827354009369,187.855841711075
"India",150,0.02,TRUE,FALSE,150,"BECCS",-8149.73889919101,307.961965293855,183.069393718264,6858.22050563633,43.3333333333333,38.8009100775612,1.94004550387806,44.5,538.396797011763,2.37382210608487,356.073315912848,1.3743344328,52.8054735456937,NA,453.774378134903,95.7432679246193,1.49862506697303,187.855841711075
"US",200,0.02,TRUE,FALSE,150,"BECCS",-1627.39986590264,412.97590986357,212.049312255801,1964.46151292609,43.3333333333333,38.8009100775612,1.94004550387806,106.56,185.707409774972,2.0477746690402,409.55493380806,1.3743344328,72.7907453258409,NA,242.305189631287,134.083572878299,1.2927870385355,187.855841711075
"China",200,0.02,TRUE,FALSE,150,"BECCS",-9039.72055433673,366.283993332881,140.656734521165,4093.59770174552,43.3333333333333,38.8009100775612,1.94004550387806,46.5,355.106444973445,2.11049861358843,422.099722717641,1.3743344328,44.1978909507134,NA,321.862997824824,152.746280935825,1.33238548837558,187.855841711075
"Europe",200,0.02,TRUE,FALSE,150,"BECCS",-4667.07103806355,447.63136997424,108.407819314844,2508.39519720034,43.3333333333333,38.8009100775612,1.94004550387806,71.516,250.165667793968,1.71505287508436,343.010575016711,1.3743344328,83.2954157792401,NA,263.707737160463,182.828087106314,1.0827354009369,187.855841711075
"India",200,0.02,TRUE,FALSE,150,"BECCS",-8031.04779388675,426.653070598116,301.760499022526,6858.22050563633,43.3333333333333,38.8009100775612,1.94004550387806,44.5,538.396797011763,2.37382210608487,474.764421217134,1.3743344328,52.8054735456937,NA,453.774378134903,95.7432679246193,1.49862506697303,187.855841711075
"US",0,0.08,TRUE,FALSE,150,"BECCS",-2019.00788972062,-140.998846489388,-253.996769295811,1964.46151292609,43.3333333333333,77.1912934726282,3.85956467363141,106.56,199.282965635204,2.0477746690402,0,1.3743344328,72.7907453258409,NA,281.513592723734,161.898873359653,1.2927870385355,187.855841711075
"China",0,0.08,TRUE,FALSE,150,"BECCS",-9502.13017961856,-96.5888666711744,-335.661532455237,4093.59770174552,43.3333333333333,77.1912934726282,3.85956467363141,46.5,366.095192161801,2.11049861358843,0,1.3743344328,44.1978909507134,NA,359.189174429932,178.436202696684,1.33238548837558,187.855841711075
"Europe",0,0.08,TRUE,FALSE,150,"BECCS",-5028.75793609976,-73.2492706840356,-286.962900001684,2508.39519720034,43.3333333333333,77.1912934726282,3.85956467363141,71.516,257.38883150317,1.71505287508436,0,1.3743344328,83.2954157792401,NA,298.293981337718,213.54988340031,1.0827354009369,187.855841711075
"India",0,0.08,TRUE,FALSE,150,"BECCS",-8546.12211766861,-93.0648138263877,-231.40525023763,6858.22050563633,43.3333333333333,77.1912934726282,3.85956467363141,44.5,548.104184600574,2.37382210608487,0,1.3743344328,52.8054735456937,NA,490.168205546846,120.345502394255,1.49862506697303,187.855841711075
"US",50,0.08,TRUE,FALSE,150,"BECCS",-1931.18335940733,-19.5679379717192,-151.698775971854,1964.46151292609,43.3333333333333,77.1912934726282,3.85956467363141,106.56,199.282965635204,2.0477746690402,102.388733452015,1.3743344328,72.7907453258409,NA,281.513592723734,161.898873359653,1.2927870385355,187.855841711075
"China",50,0.08,TRUE,FALSE,150,"BECCS",-9396.60524893931,8.93606400807732,-230.136601775983,4093.59770174552,43.3333333333333,77.1912934726282,3.85956467363141,46.5,366.095192161801,2.11049861358843,105.52493067941,1.3743344328,44.1978909507134,NA,359.189174429932,178.436202696684,1.33238548837558,187.855841711075
"Europe",50,0.08,TRUE,FALSE,150,"BECCS",-4948.41368723191,8.32870452594682,-201.210256247468,2508.39519720034,43.3333333333333,77.1912934726282,3.85956467363141,71.516,257.38883150317,1.71505287508436,85.7526437541776,1.3743344328,83.2954157792401,NA,298.293981337718,213.54988340031,1.0827354009369,187.855841711075
"India",50,0.08,TRUE,FALSE,150,"BECCS",-8427.43101236435,25.6262914778734,-112.714144933369,6858.22050563633,43.3333333333333,77.1912934726282,3.85956467363141,44.5,548.104184600574,2.37382210608487,118.691105304284,1.3743344328,52.8054735456937,NA,490.168205546846,120.345502394255,1.49862506697303,187.855841711075
"US",100,0.08,TRUE,FALSE,150,"BECCS",-1843.35882909404,110.114777443242,-49.4007826478952,1964.46151292609,43.3333333333333,77.1912934726282,3.85956467363141,106.56,199.282965635204,2.0477746690402,204.77746690403,1.3743344328,72.7907453258409,NA,281.513592723734,161.898873359653,1.2927870385355,187.855841711075
"China",100,0.08,TRUE,FALSE,150,"BECCS",-9291.08031826006,114.460994687329,-124.611671096733,4093.59770174552,43.3333333333333,77.1912934726282,3.85956467363141,46.5,366.095192161801,2.11049861358843,211.049861358821,1.3743344328,44.1978909507134,NA,359.189174429932,178.436202696684,1.33238548837558,187.855841711075
"Europe",100,0.08,TRUE,FALSE,150,"BECCS",-4868.06943836406,90.1096733500927,-115.457612493253,2508.39519720034,43.3333333333333,77.1912934726282,3.85956467363141,71.516,257.38883150317,1.71505287508436,171.505287508355,1.3743344328,83.2954157792401,NA,298.293981337718,213.54988340031,1.0827354009369,187.855841711075
"India",100,0.08,TRUE,FALSE,150,"BECCS",-8308.73990706009,144.317396782134,5.97696037089119,6858.22050563633,43.3333333333333,77.1912934726282,3.85956467363141,44.5,548.104184600574,2.37382210608487,237.382210608567,1.3743344328,52.8054735456937,NA,490.168205546846,120.345502394255,1.49862506697303,187.855841711075
"US",150,0.08,TRUE,FALSE,150,"BECCS",-1755.53429878075,239.797492858203,52.8972106760636,1964.46151292609,43.3333333333333,77.1912934726282,3.85956467363141,106.56,199.282965635204,2.0477746690402,307.166200356056,1.3743344328,72.7907453258409,NA,281.513592723734,161.898873359653,1.2927870385355,187.855841711075
"China",150,0.08,TRUE,FALSE,150,"BECCS",-9185.5553875808,219.985925366581,-19.0867404174802,4093.59770174552,43.3333333333333,77.1912934726282,3.85956467363141,46.5,366.095192161801,2.11049861358843,316.574792038397,1.3743344328,44.1978909507134,NA,359.189174429932,178.436202696684,1.33238548837558,187.855841711075
"Europe",150,0.08,TRUE,FALSE,150,"BECCS",-4787.72518949621,231.002597142892,-29.7049687390395,2508.39519720034,43.3333333333333,77.1912934726282,3.85956467363141,71.516,257.38883150317,1.71505287508436,257.257931262524,1.3743344328,83.2954157792401,NA,298.293981337718,213.54988340031,1.0827354009369,187.855841711075
"India",150,0.08,TRUE,FALSE,150,"BECCS",-8190.04880175583,263.008502086396,124.668065675153,6858.22050563633,43.3333333333333,77.1912934726282,3.85956467363141,44.5,548.104184600574,2.37382210608487,356.073315912848,1.3743344328,52.8054735456937,NA,490.168205546846,120.345502394255,1.49862506697303,187.855841711075
"US",200,0.08,TRUE,FALSE,150,"BECCS",-1667.70976846746,369.480208273164,155.195204000021,1964.46151292609,43.3333333333333,77.1912934726282,3.85956467363141,106.56,199.282965635204,2.0477746690402,409.55493380806,1.3743344328,72.7907453258409,NA,281.513592723734,161.898873359653,1.2927870385355,187.855841711075
"China",200,0.08,TRUE,FALSE,150,"BECCS",-9080.03045690155,325.510856045833,86.4381902617712,4093.59770174552,43.3333333333333,77.1912934726282,3.85956467363141,46.5,366.095192161801,2.11049861358843,422.099722717641,1.3743344328,44.1978909507134,NA,359.189174429932,178.436202696684,1.33238548837558,187.855841711075
"Europe",200,0.08,TRUE,FALSE,150,"BECCS",-4707.38094062837,371.895520935691,56.0476750151771,2508.39519720034,43.3333333333333,77.1912934726282,3.85956467363141,71.516,257.38883150317,1.71505287508436,343.010575016711,1.3743344328,83.2954157792401,NA,298.293981337718,213.54988340031,1.0827354009369,187.855841711075
"India",200,0.08,TRUE,FALSE,150,"BECCS",-8071.35769645157,381.699607390657,243.359170979412,6858.22050563633,43.3333333333333,77.1912934726282,3.85956467363141,44.5,548.104184600574,2.37382210608487,474.764421217134,1.3743344328,52.8054735456937,NA,490.168205546846,120.345502394255,1.49862506697303,187.855841711075
"US",0,0.15,TRUE,FALSE,150,"BECCS",-2076.92380443549,-200.428263238304,-324.036325259873,1964.46151292609,43.3333333333333,132.349307486794,6.61746537433969,106.56,207.739690813575,2.0477746690402,0,1.3743344328,72.7907453258409,NA,329.807980399097,196.251182310563,1.2927870385355,187.855841711075
"China",0,0.15,TRUE,FALSE,150,"BECCS",-9560.04609433343,-155.170341483158,-400.987235432163,4093.59770174552,43.3333333333333,132.349307486794,6.61746537433969,46.5,369.937085433142,2.11049861358843,0,1.3743344328,44.1978909507134,NA,404.125695346742,209.388937067809,1.33238548837558,187.855841711075
"Europe",0,0.15,TRUE,FALSE,150,"BECCS",-5086.67385081463,-131.84108031128,-349.330569538773,2508.39519720034,43.3333333333333,132.349307486794,6.61746537433969,71.516,259.915414253597,1.71505287508436,0,1.3743344328,83.2954157792401,NA,342.27344952448,250.278622339907,1.0827354009369,187.855841711075
"India",0,0.15,TRUE,FALSE,150,"BECCS",-8604.03803238348,-151.70794879478,-301.88083920952,6858.22050563633,43.3333333333333,132.349307486794,6.61746537433969,44.5,553.485376678184,2.37382210608487,0,1.3743344328,52.8054735456937,NA,536.22475865491,150.034158840427,1.49862506697303,187.855841711075
"US",50,0.15,TRUE,FALSE,150,"BECCS",-1989.0992741222,-82.0611017724185,-221.738331935912,1964.46151292609,43.3333333333333,132.349307486794,6.61746537433969,106.56,207.739690813575,2.0477746690402,102.388733452015,1.3743344328,72.7907453258409,NA,329.807980399097,196.251182310563,1.2927870385355,187.855841711075
"China",50,0.15,TRUE,FALSE,150,"BECCS",-9454.52116365418,-49.6454108039065,-295.462304752915,4093.59770174552,43.3333333333333,132.349307486794,6.61746537433969,46.5,369.937085433142,2.11049861358843,105.52493067941,1.3743344328,44.1978909507134,NA,404.125695346742,209.388937067809,1.33238548837558,187.855841711075
"Europe",50,0.15,TRUE,FALSE,150,"BECCS",-5006.32960194679,-50.2631051012972,-263.577925784551,2508.39519720034,43.3333333333333,132.349307486794,6.61746537433969,71.516,259.915414253597,1.71505287508436,85.7526437541776,1.3743344328,83.2954157792401,NA,342.27344952448,250.278622339907,1.0827354009369,187.855841711075
"India",50,0.15,TRUE,FALSE,150,"BECCS",-8485.34692707922,-33.0168434905188,-183.18973390526,6858.22050563633,43.3333333333333,132.349307486794,6.61746537433969,44.5,553.485376678184,2.37382210608487,118.691105304284,1.3743344328,52.8054735456937,NA,536.22475865491,150.034158840427,1.49862506697303,187.855841711075
"US",100,0.15,TRUE,FALSE,150,"BECCS",-1901.27474380891,47.6216136425426,-119.440338611953,1964.46151292609,43.3333333333333,132.349307486794,6.61746537433969,106.56,207.739690813575,2.0477746690402,204.77746690403,1.3743344328,72.7907453258409,NA,329.807980399097,196.251182310563,1.2927870385355,187.855841711075
"China",100,0.15,TRUE,FALSE,150,"BECCS",-9348.99623297493,55.8795198753453,-189.937374073659,4093.59770174552,43.3333333333333,132.349307486794,6.61746537433969,46.5,369.937085433142,2.11049861358843,211.049861358821,1.3743344328,44.1978909507134,NA,404.125695346742,209.388937067809,1.33238548837558,187.855841711075
"Europe",100,0.15,TRUE,FALSE,150,"BECCS",-4925.98535307894,31.3148701086852,-177.825282030341,2508.39519720034,43.3333333333333,132.349307486794,6.61746537433969,71.516,259.915414253597,1.71505287508436,171.505287508355,1.3743344328,83.2954157792401,NA,342.27344952448,250.278622339907,1.0827354009369,187.855841711075
"India",100,0.15,TRUE,FALSE,150,"BECCS",-8366.65582177496,85.6742618137422,-64.4986286009992,6858.22050563633,43.3333333333333,132.349307486794,6.61746537433969,44.5,553.485376678184,2.37382210608487,237.382210608567,1.3743344328,52.8054735456937,NA,536.22475865491,150.034158840427,1.49862506697303,187.855841711075
"US",150,0.15,TRUE,FALSE,150,"BECCS",-1813.45021349563,177.304329057504,-17.1423452879952,1964.46151292609,43.3333333333333,132.349307486794,6.61746537433969,106.56,207.739690813575,2.0477746690402,307.166200356056,1.3743344328,72.7907453258409,NA,329.807980399097,196.251182310563,1.2927870385355,187.855841711075
"China",150,0.15,TRUE,FALSE,150,"BECCS",-9243.47130229568,161.404450554597,-84.4124433944073,4093.59770174552,43.3333333333333,132.349307486794,6.61746537433969,46.5,369.937085433142,2.11049861358843,316.574792038397,1.3743344328,44.1978909507134,NA,404.125695346742,209.388937067809,1.33238548837558,187.855841711075
"Europe",150,0.15,TRUE,FALSE,150,"BECCS",-4845.64110421109,159.91061311124,-92.0726382761276,2508.39519720034,43.3333333333333,132.349307486794,6.61746537433969,71.516,259.915414253597,1.71505287508436,257.257931262524,1.3743344328,83.2954157792401,NA,342.27344952448,250.278622339907,1.0827354009369,187.855841711075
"India",150,0.15,TRUE,FALSE,150,"BECCS",-8247.9647164707,204.365367118003,54.1924767032621,6858.22050563633,43.3333333333333,132.349307486794,6.61746537433969,44.5,553.485376678184,2.37382210608487,356.073315912848,1.3743344328,52.8054735456937,NA,536.22475865491,150.034158840427,1.49862506697303,187.855841711075
"US",200,0.15,TRUE,FALSE,150,"BECCS",-1725.62568318234,306.987044472465,85.1556480359633,1964.46151292609,43.3333333333333,132.349307486794,6.61746537433969,106.56,207.739690813575,2.0477746690402,409.55493380806,1.3743344328,72.7907453258409,NA,329.807980399097,196.251182310563,1.2927870385355,187.855841711075
"China",200,0.15,TRUE,FALSE,150,"BECCS",-9137.94637161643,266.929381233849,21.1124872848437,4093.59770174552,43.3333333333333,132.349307486794,6.61746537433969,46.5,369.937085433142,2.11049861358843,422.099722717641,1.3743344328,44.1978909507134,NA,404.125695346742,209.388937067809,1.33238548837558,187.855841711075
"Europe",200,0.15,TRUE,FALSE,150,"BECCS",-4765.29685534324,300.803536904039,-6.31999452191182,2508.39519720034,43.3333333333333,132.349307486794,6.61746537433969,71.516,259.915414253597,1.71505287508436,343.010575016711,1.3743344328,83.2954157792401,NA,342.27344952448,250.278622339907,1.0827354009369,187.855841711075
"India",200,0.15,TRUE,FALSE,150,"BECCS",-8129.27361116644,323.056472422264,172.883582007523,6858.22050563633,43.3333333333333,132.349307486794,6.61746537433969,44.5,553.485376678184,2.37382210608487,474.764421217134,1.3743344328,52.8054735456937,NA,536.22475865491,150.034158840427,1.49862506697303,187.855841711075
"US",0,0.02,FALSE,FALSE,150,"BECCS",-2013.54979633548,-96.3811208783321,-229.289005817027,2198.71059136775,43.3333333333333,38.8009100775612,1.94004550387806,106.56,207.289879187652,2.0477746690402,0,1.3743344328,72.7907453258409,NA,258.009132498169,149.413714818157,1.2927870385355,187.855841711075
"China",0,0.02,FALSE,FALSE,150,"BECCS",-9686.27864580374,-55.815729384126,-433.965004139675,5650.36533148175,43.3333333333333,38.8009100775612,1.94004550387806,46.5,477.345571949173,2.11049861358843,0,1.3743344328,44.1978909507134,NA,410.807234437357,225.014518859348,1.33238548837558,187.855841711075
"Europe",0,0.02,FALSE,FALSE,150,"BECCS",-4988.44803353494,-32.4689402895621,-254.325123330016,2733.26793667067,43.3333333333333,38.8009100775612,1.94004550387806,71.516,267.76425588268,1.71505287508436,0,1.3743344328,83.2954157792401,NA,276.512908644715,194.190394881262,1.0827354009369,187.855841711075
"India",0,0.02,FALSE,FALSE,150,"BECCS",-8511.78825729129,-52.24876061702,-222.854345360236,7256.96799238929,43.3333333333333,38.8009100775612,1.94004550387806,44.5,573.426464246607,2.37382210608487,0,1.3743344328,52.8054735456937,NA,479.262837420217,116.743334879059,1.49862506697303,187.855841711075
"US",50,0.02,FALSE,FALSE,150,"BECCS",-1925.7252660222,23.9277636186866,-126.991012493069,2198.71059136775,43.3333333333333,38.8009100775612,1.94004550387806,106.56,207.289879187652,2.0477746690402,102.388733452015,1.3743344328,72.7907453258409,NA,258.009132498169,149.413714818157,1.2927870385355,187.855841711075
"China",50,0.02,FALSE,FALSE,150,"BECCS",-9580.75371512449,49.7092012951258,-328.440073460416,5650.36533148175,43.3333333333333,38.8009100775612,1.94004550387806,46.5,477.345571949173,2.11049861358843,105.52493067941,1.3743344328,44.1978909507134,NA,410.807234437357,225.014518859348,1.33238548837558,187.855841711075
"Europe",50,0.02,FALSE,FALSE,150,"BECCS",-4908.10378466709,49.1090349204204,-168.572479575802,2733.26793667067,43.3333333333333,38.8009100775612,1.94004550387806,71.516,267.76425588268,1.71505287508436,85.7526437541776,1.3743344328,83.2954157792401,NA,276.512908644715,194.190394881262,1.0827354009369,187.855841711075
"India",50,0.02,FALSE,FALSE,150,"BECCS",-8393.09715198703,66.4423446872411,-104.163240055974,7256.96799238929,43.3333333333333,38.8009100775612,1.94004550387806,44.5,573.426464246607,2.37382210608487,118.691105304284,1.3743344328,52.8054735456937,NA,479.262837420217,116.743334879059,1.49862506697303,187.855841711075
"US",100,0.02,FALSE,FALSE,150,"BECCS",-1837.90073570891,153.610479033648,-24.69301916911,2198.71059136775,43.3333333333333,38.8009100775612,1.94004550387806,106.56,207.289879187652,2.0477746690402,204.77746690403,1.3743344328,72.7907453258409,NA,258.009132498169,149.413714818157,1.2927870385355,187.855841711075
"China",100,0.02,FALSE,FALSE,150,"BECCS",-9475.22878444523,155.234131974378,-222.915142781162,5650.36533148175,43.3333333333333,38.8009100775612,1.94004550387806,46.5,477.345571949173,2.11049861358843,211.049861358821,1.3743344328,44.1978909507134,NA,410.807234437357,225.014518859348,1.33238548837558,187.855841711075
"Europe",100,0.02,FALSE,FALSE,150,"BECCS",-4827.75953579924,130.687010130403,-82.819835821586,2733.26793667067,43.3333333333333,38.8009100775612,1.94004550387806,71.516,267.76425588268,1.71505287508436,171.505287508355,1.3743344328,83.2954157792401,NA,276.512908644715,194.190394881262,1.0827354009369,187.855841711075
"India",100,0.02,FALSE,FALSE,150,"BECCS",-8274.40604668277,185.133449991502,14.527865248287,7256.96799238929,43.3333333333333,38.8009100775612,1.94004550387806,44.5,573.426464246607,2.37382210608487,237.382210608567,1.3743344328,52.8054735456937,NA,479.262837420217,116.743334879059,1.49862506697303,187.855841711075
"US",150,0.02,FALSE,FALSE,150,"BECCS",-1750.07620539562,283.293194448609,77.6049741548485,2198.71059136775,43.3333333333333,38.8009100775612,1.94004550387806,106.56,207.289879187652,2.0477746690402,307.166200356056,1.3743344328,72.7907453258409,NA,258.009132498169,149.413714818157,1.2927870385355,187.855841711075
